ID,Brand,Category,Name,Price,Image URL
28,BOSS,Trousers,Slim-fit trousers in a cotton blend with taped pockets,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50424903_001_350?$large$=&fit=crop%2C1&align=1%2C1
29,BOSS,Trousers,Relaxed-fit trousers in stretch cotton,"
HK$ 2,300.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50453753_428_350?$large$=&fit=crop%2C1&align=1%2C1
30,BOSS,Trousers,Slim-fit casual chinos in brushed stretch cotton,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50379152_261_350?$large$=&fit=crop%2C1&align=1%2C1
31,BOSS,Trousers,Slim-fit chinos in stretch-cotton gabardine,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50410310_402_350?$large$=&fit=crop%2C1&align=1%2C1
32,BOSS,Trousers,Tapered-fit trousers in bi-stretch cotton,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50454581_001_350?$large$=&fit=crop%2C1&align=1%2C1
33,BOSS,Trousers,Regular-fit chinos in stretch-cotton gabardine,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50325944_001_350?$large$=&fit=crop%2C1&align=1%2C1
34,BOSS,Trousers,Regular-fit melange trousers in virgin wool ,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50409254_480_100?$large$=&fit=crop%2C1&align=1%2C1&extendN=0.05%2C0.05%2C0.05%2C0.05
35,BOSS,Trousers,Slim-fit trousers in travel-friendly stretch twill,"
HK$ 2,000.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50437895_402_350?$large$=&fit=crop%2C1&align=1%2C1
36,BOSS,Trousers,Slim-fit trousers in melange virgin-wool serge,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50408837_001_350?$large$=&fit=crop%2C1&align=1%2C1
37,BOSS,Trousers,Slim-fit trousers in cotton-blend seersucker,"
HK$ 2,300.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50453742_301_100?$large$=&fit=crop%2C1&align=1%2C1&extendN=0.05%2C0.05%2C0.05%2C0.05
38,BOSS,Trousers,Relaxed-fit cropped trousers in stretch cotton,"
HK$ 1,900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50453752_452_350?$large$=&fit=crop%2C1&align=1%2C1
39,BOSS,Trousers,Slim-fit trousers in super-stretch fabric,"
HK$ 2,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450224_001_350?$large$=&fit=crop%2C1&align=1%2C1
40,BOSS,Trousers,Slim-fit trousers in melange virgin-wool serge,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50408837_419_350?$large$=&fit=crop%2C1&align=1%2C1
41,BOSS,Trousers,Slim-fit trousers in water-repellent technical twill,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50430357_410_350?$large$=&fit=crop%2C1&align=1%2C1
42,BOSS,Trousers,Slim-fit casual chinos in brushed stretch cotton,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50379152_492_350?$large$=&fit=crop%2C1&align=1%2C1
43,BOSS,Trousers,Slim-fit casual chinos in brushed stretch cotton,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50379152_428_350?$large$=&fit=crop%2C1&align=1%2C1
44,BOSS,Trousers,Tapered-fit chinos in brushed stretch-cotton satin,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442037_261_350?$large$=&fit=crop%2C1&align=1%2C1
45,BOSS,Trousers,Regular-fit trousers in virgin-wool serge,"
HK$ 2,400.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50318825_401_350?$large$=&fit=crop%2C1&align=1%2C1
46,BOSS,Trousers,Regular-fit melange trousers in virgin wool ,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50409254_001_100?$large$=&fit=crop%2C1&align=1%2C1&extendN=0.05%2C0.05%2C0.05%2C0.05
47,BOSS,Trousers,Tapered-fit chinos in brushed stretch-cotton satin,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442037_428_350?$large$=&fit=crop%2C1&align=1%2C1
48,BOSS,Trousers,Regular-fit melange trousers in virgin wool ,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50409254_021_100?$large$=&fit=crop%2C1&align=1%2C1&extendN=0.05%2C0.05%2C0.05%2C0.05
49,BOSS,Trousers,Slim-fit chinos in stretch cotton gabardine,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50325936_100_350?$large$=&fit=crop%2C1&align=1%2C1
50,BOSS,Trousers,Tapered-fit chinos in brushed stretch-cotton satin,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50442037_224_350?$large$=&fit=crop%2C1&align=1%2C1
51,BOSS,Trousers,Slim-fit trousers in stretch cloth with melange pattern,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50460443_041_350?$large$=&fit=crop%2C1&align=1%2C1
52,BOSS,Trousers,Slim-fit chinos in stretch cotton gabardine,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50325936_301_350?$large$=&fit=crop%2C1&align=1%2C1
