ID,Brand,Category,Name,Price,Image URL
37,BOSS,Men's T-Shirts,Crew-neck T-shirt in cotton jersey with photographic print,"
HK$ 680.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50454086_001_100?$large$=&fit=crop%2C1&align=1%2C1&extendN=0.05%2C0.05%2C0.05%2C0.05
38,BOSS,Men's T-Shirts,Relaxed-fit unisex T-shirt in stretch cotton with exclusive logo,"
HK$ 1,150.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457336_001_350?$large$=&fit=crop%2C1&align=1%2C1
39,BOSS,Men's T-Shirts,Relaxed-fit unisex T-shirt in stretch cotton with exclusive logo,"
HK$ 900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457636_492_350?$large$=&fit=crop%2C1&align=1%2C1
40,BOSS,Men's T-Shirts,Relaxed-fit unisex T-shirt in stretch cotton with exclusive logo,"
HK$ 900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457636_404_350?$large$=&fit=crop%2C1&align=1%2C1
41,BOSS,Men's T-Shirts,Relaxed-fit unisex T-shirt in organic cotton with exclusive logo,"
HK$ 1,150.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50457641_100_350?$large$=&fit=crop%2C1&align=1%2C1
42,BOSS,Men's T-Shirts,Stretch-cotton T-shirt with botanical logo artwork,"
HK$ 1,000.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50448680_001_350?$large$=&fit=crop%2C1&align=1%2C1
43,BOSS,Men's T-Shirts,Regular-fit T-shirt in cotton with layered logo artwork,"
HK$ 900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50452841_482_100?$large$=&fit=crop%2C1&align=1%2C1&extendN=0.05%2C0.05%2C0.05%2C0.05
44,BOSS,Men's T-Shirts,Logo T-shirt in Pima cotton with degradé print,"
HK$ 900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50453673_100_350?$large$=&fit=crop%2C1&align=1%2C1
45,BOSS,Men's T-Shirts,Regular-fit T-shirt in cotton jersey with logo artwork,"
HK$ 790.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50453672_103_350?$large$=&fit=crop%2C1&align=1%2C1
46,BOSS,Men's T-Shirts,Regular-fit T-shirt in cotton jersey with logo artwork,"
HK$ 790.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50453672_492_350?$large$=&fit=crop%2C1&align=1%2C1
47,BOSS,Men's T-Shirts,Regular-fit T-shirt with contrast detail,"
HK$ 680.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50245195_410_350?$large$=&fit=crop%2C1&align=1%2C1
48,BOSS,Men's T-Shirts,Crew-neck T-shirt in mercerised cotton with logo print,"
HK$ 1,150.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50453284_402_100?$large$=&fit=crop%2C1&align=1%2C1&extendN=0.05%2C0.05%2C0.05%2C0.05
49,BOSS,Men's T-Shirts,Relaxed-fit T-shirt in organic cotton with logo patch,"
HK$ 680.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50459448_428_350?$large$=&fit=crop%2C1&align=1%2C1
