ID,Brand,Category,Name,Price,Image URL
66,BOSS,Men's Knitwear,Regular-fit sweater in two-tone knitted cotton,"
HK$ 1,450.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446571_272_350?$large$=&fit=crop%2C1&align=1%2C1
67,BOSS,Men's Knitwear,Crew-neck sweater in mercerised cotton with Vichy check,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450028_402_350?$large$=&fit=crop%2C1&align=1%2C1
68,BOSS,Men's Knitwear,V-neck sweater in mulesing-free wool,"
HK$ 1,850.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50378576_489_350?$large$=&fit=crop%2C1&align=1%2C1
69,BOSS,Men's Knitwear,Short-sleeved sweater in Ramie and cotton,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50449960_402_350?$large$=&fit=crop%2C1&align=1%2C1
70,BOSS,Men's Knitwear,Hooded sweater in virgin wool with cotton and cashmere,"
HK$ 3,200.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50461038_061_350?$large$=&fit=crop%2C1&align=1%2C1
71,BOSS,Men's Knitwear,Cotton-blend knitted sweater with logo patch,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50447078_342_350?$large$=&fit=crop%2C1&align=1%2C1
72,BOSS,Men's Knitwear,Zip-neck sweater in cotton with virgin wool,"
HK$ 2,300.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50451865_489_350?$large$=&fit=crop%2C1&align=1%2C1
73,BOSS,Men's Knitwear,Crew-neck sweater in mercerised cotton with Vichy check,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450028_224_350?$large$=&fit=crop%2C1&align=1%2C1
74,BOSS,Men's Knitwear,Cotton-blend knitted sweater with logo patch,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50447078_489_350?$large$=&fit=crop%2C1&align=1%2C1
75,BOSS,Men's Knitwear,Organic-cotton knitted sweater with block structures,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446983_001_350?$large$=&fit=crop%2C1&align=1%2C1
76,BOSS,Men's Knitwear,Regular-fit zip-neck sweater with logo embroidery,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446988_001_350?$large$=&fit=crop%2C1&align=1%2C1
77,BOSS,Men's Knitwear,Zip-neck sweater in organic cotton with contrast accents,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50440712_002_350?$large$=&fit=crop%2C1&align=1%2C1
78,BOSS,Men's Knitwear,Zip-neck sweater in organic cotton with intarsia detailing,"
HK$ 1,900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446984_410_350?$large$=&fit=crop%2C1&align=1%2C1
79,BOSS,Men's Knitwear,Knitted-cotton sweater with melange structure in slim fit,"
HK$ 1,250.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446540_250_350?$large$=&fit=crop%2C1&align=1%2C1
80,BOSS,Men's Knitwear,Organic-cotton knitted sweater with block structures,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446983_410_350?$large$=&fit=crop%2C1&align=1%2C1
81,BOSS,Men's Knitwear,Silk-blend cardigan with mixed structures,"
HK$ 9,000.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50460079_350_350?$large$=&fit=crop%2C1&align=1%2C1
82,BOSS,Men's Knitwear,Micro-structured sweater in pure silk,"
HK$ 3,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450122_402_350?$large$=&fit=crop%2C1&align=1%2C1
83,BOSS,Men's Knitwear,Mercerised-cotton sweater with FC Bayern lettering,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50452890_608_350?$large$=&fit=crop%2C1&align=1%2C1
84,BOSS,Men's Knitwear,Zip-through cardigan in knitted cotton with logo embroidery,"
HK$ 2,000.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450198_489_350?$large$=&fit=crop%2C1&align=1%2C1
85,BOSS,Men's Knitwear,Rugby-stripe V-neck sweater in a cotton blend,"
HK$ 3,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50450007_224_350?$large$=&fit=crop%2C1&align=1%2C1
86,BOSS,Men's Knitwear,Cotton V-neck sweater with two-tone structure,"
HK$ 1,450.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50451090_001_350?$large$=&fit=crop%2C1&align=1%2C1
87,BOSS,Men's Knitwear,Zip-neck sweater in organic cotton with contrast accents,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50440712_438_350?$large$=&fit=crop%2C1&align=1%2C1
88,BOSS,Men's Knitwear,Short-sleeved polo sweater with zipped neck,"
HK$ 1,700.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50449958_402_350?$large$=&fit=crop%2C1&align=1%2C1
89,BOSS,Men's Knitwear,Regular-fit zip-neck sweater with logo embroidery,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446988_410_350?$large$=&fit=crop%2C1&align=1%2C1
90,BOSS,Men's Knitwear,Regular-fit zip-neck sweater with logo embroidery,"
HK$ 1,800.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50446988_302_350?$large$=&fit=crop%2C1&align=1%2C1
91,BOSS,Men's Knitwear,Slim-fit T-shirt with long sleeves in waffle cotton,"
HK$ 900.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50401846_662_350?$large$=&fit=crop%2C1&align=1%2C1
92,BOSS,Men's Knitwear,Mercerised-cotton sweater with Paris Saint-Germain FC lettering,"
HK$ 2,600.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50454466_402_350?$large$=&fit=crop%2C1&align=1%2C1
93,BOSS,Men's Knitwear,Relaxed-fit sweatshirt in cotton-blend terry,"
HK$ 1,550.00
Price
",https://images.hugoboss.com/is/image/boss/hbeu50418949_101_350?$large$=&fit=crop%2C1&align=1%2C1
